시도,시군구,기준년도,2020,2021,2022,2023,2024,2020,,,,,,,,,,,,2021,,,,,,,,,,,,2022,,,,,,,,,,,,2023,,,,,,,,,,,,2024,,,,,,,,,,,
시도,시군구,기준년도,합계,합계,합계,합계,합계,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시
세종,합계,(중상자[명]),59,52,49,74,48,0,0,2,3,9,9,8,9,12,5,1,1,1,1,0,4,8,6,5,5,8,13,1,0,0,0,1,4,4,8,3,9,14,6,0,0,1,0,0,9,13,10,3,9,14,10,5,0,1,0,0,8,4,4,6,6,11,6,0,2
세종,세종시,사고[건],111,95,137,191,159,0,0,3,8,22,15,11,17,19,13,2,1,2,1,0,10,12,10,13,10,17,16,2,2,0,0,3,11,20,20,13,20,20,21,6,3,3,1,2,18,29,26,16,31,30,22,13,0,2,0,2,16,25,19,19,23,30,15,5,3
세종,세종시,사망[명],2,4,9,7,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,1,0,2,0,1,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0
세종,세종시,부상[명],120,97,135,211,170,0,0,3,8,23,16,12,20,22,13,2,1,2,1,0,11,13,11,12,9,18,16,2,2,0,0,3,12,18,18,14,20,20,20,7,3,3,1,2,22,31,29,16,33,40,20,14,0,2,0,2,15,26,21,21,25,31,17,7,3
세종,세종시,(중상자[명]),59,52,49,74,48,0,0,2,3,9,9,8,9,12,5,1,1,1,1,0,4,8,6,5,5,8,13,1,0,0,0,1,4,4,8,3,9,14,6,0,0,1,0,0,9,13,10,3,9,14,10,5,0,1,0,0,8,4,4,6,6,11,6,0,2
경기,합계,사고[건],7047,7412,7924,8693,9039,154,62,235,488,774,1067,967,1012,955,706,432,195,81,43,201,541,808,1130,1017,1074,1048,821,428,220,128,83,280,566,956,1197,1046,1098,1092,804,443,231,159,97,303,608,970,1177,1224,1246,1226,939,508,236,148,96,308,706,1085,1264,1229,1305,1265,918,493,222
경기,합계,사망[명],234,180,186,204,192,6,10,19,23,21,31,40,16,23,26,12,7,6,3,17,11,17,25,18,19,29,14,16,5,5,3,19,15,20,28,22,19,20,23,5,7,7,5,22,21,27,24,28,21,15,17,10,7,3,4,21,19,11,32,14,26,16,21,16,9
경기,합계,부상[명],7602,8116,8726,9757,10144,154,53,232,499,841,1167,1099,1120,1033,741,461,202,77,41,196,590,890,1260,1146,1188,1157,889,451,231,128,85,284,599,1036,1368,1203,1240,1218,856,474,235,162,98,330,659,1069,1315,1415,1405,1428,1057,576,243,166,96,322,745,1217,1434,1450,1504,1435,1006,524,245
경기,합계,(중상자[명]),2364,2434,2610,2876,2836,36,12,96,169,270,353,319,346,331,235,136,61,19,14,71,176,274,382,364,365,324,250,138,57,39,23,104,215,329,424,335,331,346,256,149,59,45,29,120,208,321,409,376,394,411,323,169,71,44,26,122,239,353,421,399,389,364,268,157,54
경기,수원시,사고[건],550,592,647,722,736,12,3,24,28,60,98,75,63,80,49,42,16,6,3,25,48,73,87,76,76,83,57,43,15,17,8,24,44,69,85,79,88,103,68,42,20,14,12,31,49,83,99,94,103,103,76,41,17,12,9,24,53,85,85,97,126,105,75,38,27
경기,수원시,사망[명],8,8,11,13,12,0,0,2,0,2,0,2,0,1,0,1,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,3,1,3,0,2,0,1,0,1,2,0,2,1,2,1,1,2,1,0,0,0,4,1,1,0,0,1,2,0,2,1
경기,수원시,부상[명],588,641,693,791,795,14,3,24,28,62,106,83,66,86,54,46,16,6,3,24,50,85,90,78,81,94,64,49,17,17,8,26,48,75,94,91,90,111,68,45,20,14,12,34,54,88,115,104,115,117,79,42,17,14,10,23,57,93,97,104,136,112,85,36,28
경기,수원시,(중상자[명]),170,172,215,233,221,3,0,10,11,15,32,25,23,23,16,9,3,1,1,7,11,21,31,22,24,22,14,13,5,7,3,12,15,22,29,27,20,34,25,17,4,4,3,15,18,28,29,31,25,39,28,9,4,5,2,7,18,31,30,30,37,25,17,13,6
경기,성남시,사고[건],488,444,526,619,595,19,3,24,38,55,78,65,54,60,39,41,12,10,2,16,23,48,74,50,51,64,56,30,20,8,8,21,36,61,78,59,85,56,57,35,22,10,10,30,41,56,95,79,86,83,65,41,23,12,8,20,43,83,83,82,90,69,63,24,18
경기,성남시,사망[명],16,5,6,4,11,1,1,5,0,2,2,1,0,1,1,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,1,2,3,0,2,0,0,0,0
경기,성남시,부상[명],504,482,562,742,677,19,2,21,40,58,83,70,55,62,39,43,12,9,3,15,23,53,80,54,56,75,62,30,22,8,8,20,36,63,86,67,94,58,63,37,22,11,11,38,45,62,109,107,102,98,92,42,25,14,9,20,46,94,88,96,113,77,70,27,23
경기,성남시,(중상자[명]),167,141,165,206,155,5,1,10,17,22,29,18,21,18,13,10,3,2,0,8,4,22,23,18,18,18,15,10,3,1,1,6,9,25,23,16,24,18,23,13,6,4,3,12,13,19,31,32,31,29,17,9,6,2,3,4,13,20,19,27,23,16,19,4,5
경기,의정부시,사고[건],217,228,262,261,253,4,3,6,14,28,36,27,32,20,22,18,7,3,2,6,16,24,38,26,29,30,26,19,9,6,3,9,18,34,44,34,36,27,26,16,9,10,3,14,18,29,32,34,34,33,25,20,9,5,2,9,22,36,29,36,38,29,25,12,10
경기,의정부시,사망[명],4,8,4,6,4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
경기,의정부시,부상[명],239,244,291,285,283,4,3,6,17,28,36,29,38,22,29,20,7,3,2,5,19,24,40,29,32,33,29,18,10,6,3,11,18,34,49,39,46,32,28,16,9,10,4,15,20,33,30,40,41,39,25,19,9,5,2,9,23,42,30,40,46,35,27,13,11
경기,의정부시,(중상자[명]),79,80,70,78,83,2,0,1,5,5,16,10,9,9,12,9,1,1,2,2,4,6,17,6,9,12,10,8,3,1,2,2,6,11,15,6,11,8,5,2,1,2,1,7,6,10,12,6,9,10,8,4,3,1,1,0,3,8,8,14,10,17,10,7,4
경기,안양시,사고[건],219,186,213,256,224,14,4,9,16,19,41,26,27,25,21,9,8,4,2,11,8,27,24,28,18,25,14,14,11,9,3,8,18,25,28,21,28,33,24,13,3,18,3,13,15,30,34,29,33,24,33,16,8,9,1,13,15,35,24,27,25,28,25,17,5
경기,안양시,사망[명],4,4,5,11,6,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,3,1,1,3,2,0,0,0,1,0,0,0,1,1,1,0,1,2,0,0,0,0
경기,안양시,부상[명],220,190,234,267,241,14,3,9,16,19,41,26,27,24,23,9,9,4,2,9,8,29,23,30,20,25,13,15,12,8,3,8,18,25,29,22,34,40,29,15,3,18,3,12,15,30,37,32,36,26,34,16,8,10,1,13,14,36,27,28,27,28,30,21,6
경기,안양시,(중상자[명]),89,76,95,107,96,3,1,5,8,7,19,8,12,11,7,4,4,1,2,4,5,11,6,18,9,6,5,6,3,1,2,2,6,16,14,11,17,13,10,1,2,4,0,5,4,10,21,15,13,10,17,4,4,2,0,5,9,14,13,9,13,10,13,7,1
경기,부천시,사고[건],414,482,543,647,604,15,5,12,27,44,63,54,67,42,41,30,14,6,4,17,39,43,68,61,64,71,53,36,20,17,9,26,47,63,78,55,67,71,55,36,19,12,14,27,42,71,86,71,95,97,73,39,20,9,16,21,60,76,72,89,76,72,51,43,19
경기,부천시,사망[명],8,7,7,8,4,1,0,2,0,1,1,1,0,0,1,1,0,0,0,2,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1,1,1,0,1,0,0,1,0,0,2,0,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
경기,부천시,부상[명],422,509,567,676,640,14,5,10,27,47,67,54,69,43,40,31,15,6,4,17,39,47,76,61,65,75,57,43,19,17,9,27,47,67,84,59,73,73,55,37,19,11,14,28,43,73,86,76,106,105,74,40,20,11,16,22,62,77,79,97,86,75,52,44,19
경기,부천시,(중상자[명]),122,164,174,174,172,2,1,8,10,10,15,21,16,12,12,9,6,0,0,6,12,15,31,20,21,26,17,12,4,5,2,9,18,19,30,15,23,22,16,10,5,1,4,10,6,19,28,18,16,26,26,13,7,2,2,7,25,26,22,15,22,19,14,15,3
경기,안산시,사고[건],380,406,437,443,460,5,5,15,24,52,52,53,55,53,39,20,7,5,3,15,30,55,61,45,59,57,41,24,11,7,7,18,34,58,59,55,52,66,44,17,20,6,4,16,36,55,45,62,66,65,47,27,14,7,2,22,31,67,63,61,62,66,44,28,7
경기,안산시,사망[명],8,8,10,6,7,0,1,1,0,1,0,2,1,0,1,0,1,1,1,0,0,0,2,0,3,1,0,0,0,1,0,1,2,1,1,1,2,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1
경기,안산시,부상[명],398,426,470,486,510,5,4,15,24,55,56,56,59,55,41,22,6,4,2,17,32,60,66,47,60,60,42,25,11,6,7,19,36,62,65,59,57,75,46,17,21,7,4,20,36,61,51,71,70,74,49,28,15,9,2,22,33,75,75,64,70,74,50,29,7
경기,안산시,(중상자[명]),122,138,153,149,143,0,1,5,11,20,21,13,14,16,8,9,4,1,0,9,10,19,15,18,22,17,15,9,3,3,2,7,11,17,23,19,20,24,16,6,5,2,2,4,11,20,19,22,18,23,9,12,7,1,0,6,7,23,19,20,21,20,16,10,0
경기,평택시,사고[건],392,379,402,420,427,6,4,16,31,46,51,55,58,50,42,23,10,1,1,13,40,39,60,42,57,54,48,16,8,6,3,22,34,42,62,57,52,61,28,23,12,5,5,17,38,42,49,66,55,66,45,18,14,7,4,15,43,41,66,60,57,71,38,18,7
경기,평택시,사망[명],17,9,13,13,10,1,0,3,1,0,3,2,3,0,4,0,0,0,0,1,2,2,0,1,0,2,0,0,1,0,0,4,1,1,3,1,1,0,1,0,1,0,1,2,1,2,0,2,0,2,1,1,1,0,0,0,0,1,4,2,0,0,2,1,0
경기,평택시,부상[명],435,410,435,475,473,5,4,17,31,49,55,69,68,60,43,23,11,1,1,12,40,41,70,44,67,57,51,18,8,6,4,21,34,45,71,63,59,66,29,25,12,5,4,18,40,44,56,74,64,78,59,20,13,8,4,16,46,47,71,68,67,79,42,17,8
경기,평택시,(중상자[명]),139,114,138,132,143,0,1,8,11,16,20,22,24,15,16,4,2,0,0,4,14,9,22,10,17,18,12,7,1,0,0,8,12,13,16,24,21,26,6,8,4,2,0,7,13,16,12,18,15,21,18,7,3,3,1,5,20,14,26,16,22,20,9,5,2
경기,광명시,사고[건],158,172,161,204,216,5,1,3,13,18,20,23,22,21,16,8,8,2,1,7,11,24,24,22,21,23,17,12,8,2,2,5,10,22,35,26,16,24,8,10,1,3,6,9,13,27,25,24,32,31,17,13,4,8,5,5,10,24,32,30,40,23,17,13,9
경기,광명시,사망[명],2,4,3,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
경기,광명시,부상[명],169,180,176,220,235,5,1,3,13,20,24,24,24,22,16,9,8,2,1,6,12,24,25,24,24,23,20,11,8,2,1,5,12,23,35,32,20,27,9,9,1,3,5,14,14,28,26,27,37,33,16,13,4,9,5,9,9,25,35,34,44,25,17,13,10
경기,광명시,(중상자[명]),51,59,55,67,67,1,0,0,6,5,7,8,6,5,5,3,5,1,1,3,6,6,7,12,4,6,6,4,3,1,1,0,5,7,13,8,8,7,2,3,0,0,1,5,4,10,6,6,8,11,9,5,2,3,2,3,3,8,9,12,9,8,6,2,2
경기,구리시,사고[건],116,102,112,127,152,1,0,6,9,15,17,8,22,12,12,12,2,0,1,3,9,10,18,19,12,15,5,5,5,2,3,6,8,16,17,12,10,16,12,6,4,3,2,5,10,10,20,25,14,13,12,11,2,3,3,7,10,15,30,17,24,15,13,9,6
경기,구리시,사망[명],4,1,1,4,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
경기,구리시,부상[명],125,118,129,131,173,1,0,6,9,18,22,7,22,13,12,12,3,0,1,5,11,10,19,24,14,18,6,5,5,2,3,7,10,17,18,18,11,19,13,6,5,3,2,3,11,12,20,25,14,13,15,11,2,4,3,7,9,16,34,23,25,23,13,9,7
경기,구리시,(중상자[명]),46,32,44,43,58,0,0,4,4,5,8,3,8,5,5,2,2,0,0,2,3,3,5,8,3,6,1,0,1,0,2,3,5,7,4,6,3,6,6,1,1,2,2,1,4,1,5,9,5,5,3,6,0,2,0,3,5,6,12,7,12,4,3,3,1
경기,양주시,사고[건],136,135,181,246,227,0,0,8,6,18,24,20,19,17,14,8,2,0,2,2,15,9,11,20,28,22,19,5,2,1,0,6,16,26,22,28,25,25,20,7,5,3,0,3,18,31,35,38,38,38,34,7,1,1,2,3,15,32,29,27,35,42,29,10,2
경기,양주시,사망[명],7,0,6,5,3,0,0,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0
경기,양주시,부상[명],149,152,207,277,261,0,0,9,5,20,26,25,20,19,13,10,2,0,2,2,15,10,13,23,30,26,24,5,2,1,0,5,16,28,34,32,28,29,20,9,5,3,0,3,19,37,37,44,43,46,37,7,1,1,2,3,18,38,36,31,38,53,30,9,2
경기,양주시,(중상자[명]),35,40,58,79,72,0,0,1,1,9,6,6,3,5,2,2,0,0,0,1,5,3,1,10,10,7,3,0,0,1,0,1,8,6,10,9,7,5,7,2,2,1,0,2,4,9,10,15,11,14,12,1,0,1,1,2,6,6,9,6,14,14,8,4,1
경기,여주시,사고[건],132,114,139,143,140,2,1,4,4,14,22,22,21,20,12,5,5,3,2,1,5,12,19,19,20,19,7,4,3,0,1,2,9,16,33,19,21,19,12,4,3,2,0,2,4,20,24,31,21,14,16,6,3,1,0,4,10,19,19,25,18,25,14,5,0
경기,여주시,사망[명],8,6,10,7,7,0,0,0,0,1,2,3,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,1,1,1,0,2,2,2,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0,2,1,0,0,1,0,2,1,0,0
경기,여주시,부상[명],157,135,159,158,156,2,1,5,4,17,26,26,30,21,14,6,5,3,1,1,5,15,25,28,21,22,7,4,3,0,1,1,10,19,38,25,22,24,11,5,3,2,0,1,6,20,30,37,21,14,18,6,3,1,0,2,11,20,24,33,20,27,13,5,0
경기,여주시,(중상자[명]),46,35,44,44,36,1,1,3,2,4,6,7,8,7,6,0,1,1,0,0,1,4,5,9,5,7,2,1,0,0,0,1,5,5,13,5,3,6,2,3,1,0,0,1,2,4,10,9,7,5,6,0,0,0,0,2,4,2,5,5,6,5,6,1,0
경기,화성시,사고[건],317,330,396,446,498,4,1,10,25,28,44,37,60,51,31,19,7,4,1,13,27,29,47,46,54,51,34,13,11,2,8,6,44,45,48,57,56,57,40,24,9,6,3,15,43,50,57,49,53,70,54,33,13,12,4,15,50,69,64,65,67,68,51,23,10
경기,화성시,사망[명],13,7,12,10,12,1,0,0,2,0,2,1,3,2,2,0,0,0,0,1,0,0,0,2,1,2,0,1,0,0,1,0,0,0,1,1,1,3,3,2,0,1,0,1,1,0,1,1,4,1,0,0,0,0,0,2,0,1,2,2,0,0,2,2,1
경기,화성시,부상[명],343,382,433,503,554,3,1,12,25,35,46,45,67,53,29,19,8,4,1,13,29,29,59,61,69,55,34,15,13,2,7,7,45,51,57,65,66,61,39,24,9,6,3,15,49,62,65,59,57,76,59,39,13,13,4,14,52,81,74,73,80,76,54,21,12
경기,화성시,(중상자[명]),109,114,139,152,143,0,0,1,12,13,17,13,13,21,12,5,2,1,0,4,7,11,15,18,23,16,12,4,3,1,2,3,16,18,21,25,15,18,8,10,2,3,1,3,17,22,25,14,13,18,18,14,4,3,1,5,14,21,17,22,16,19,12,8,5
경기,시흥시,사고[건],217,258,270,316,348,3,2,12,27,27,23,23,29,34,19,8,10,4,1,5,28,18,34,44,33,32,35,19,5,7,4,8,27,31,35,30,49,25,33,11,10,7,6,11,28,36,42,49,44,48,26,10,9,6,4,17,32,32,44,52,43,47,43,17,11
경기,시흥시,사망[명],11,13,5,9,10,0,1,1,2,2,1,1,0,1,0,0,2,0,0,0,2,2,1,2,1,2,0,2,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,2,1,0,0,2,1,0,4,0,2,1,0,0,0
경기,시흥시,부상[명],222,273,299,344,386,3,1,11,27,26,24,22,30,40,19,10,9,6,1,5,27,21,38,45,33,36,38,19,4,7,5,7,29,32,40,37,54,27,39,11,11,6,6,10,29,39,45,56,52,55,29,8,9,6,5,15,32,34,45,64,46,53,54,20,12
경기,시흥시,(중상자[명]),72,77,78,101,96,0,1,7,8,14,10,9,7,10,2,2,2,2,1,2,7,5,12,19,7,8,9,5,0,0,1,4,7,13,9,9,11,7,11,2,4,1,3,5,10,9,14,17,20,11,8,1,2,1,4,5,8,8,11,15,16,10,12,4,2
경기,파주시,사고[건],239,273,260,296,301,4,2,6,21,26,35,33,36,30,23,19,4,2,0,8,21,33,32,40,39,42,29,19,8,1,2,7,18,38,45,37,31,43,21,14,3,4,2,10,17,35,42,49,30,40,36,23,8,4,0,15,30,31,50,42,38,41,30,15,5
경기,파주시,사망[명],18,11,7,8,6,1,1,0,3,1,2,3,3,1,1,1,1,0,0,2,0,1,2,0,1,3,1,1,0,0,0,0,0,2,1,1,0,2,1,0,0,0,0,0,1,1,2,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,2,1,1
경기,파주시,부상[명],241,298,299,336,335,3,1,6,18,27,37,33,37,33,24,19,3,2,0,7,30,35,36,51,40,43,28,18,8,1,2,7,20,42,62,41,35,50,21,15,3,6,2,11,16,36,48,55,35,49,41,28,9,4,0,20,33,35,52,48,46,44,31,18,4
경기,파주시,(중상자[명]),95,107,102,106,131,2,0,3,6,11,16,18,8,14,8,8,1,0,0,2,11,12,8,19,17,14,10,9,5,0,1,0,6,17,23,20,13,8,7,6,1,2,0,4,8,14,16,18,11,13,10,9,1,2,0,13,12,12,20,20,19,14,13,5,1
경기,고양시,사고[건],490,490,566,585,637,20,9,18,35,45,63,59,65,62,65,35,14,6,2,11,30,53,79,69,71,73,56,21,19,6,3,22,35,64,83,72,88,79,62,33,19,14,4,16,38,56,70,89,88,86,55,51,18,12,4,22,35,66,87,60,97,109,81,49,15
경기,고양시,사망[명],12,17,16,15,16,0,2,0,3,0,2,1,0,1,2,0,1,0,0,1,0,4,3,3,1,1,2,2,0,0,0,4,1,4,2,2,1,1,0,0,1,0,1,2,2,2,2,2,1,0,0,0,3,0,1,1,2,1,2,0,0,4,2,2,1
경기,고양시,부상[명],519,520,605,640,721,21,8,18,34,49,66,65,71,66,67,37,17,6,2,10,36,53,83,70,79,81,60,19,21,6,3,22,38,67,89,78,100,82,68,33,19,15,3,16,37,59,74,102,98,102,61,58,15,12,3,23,33,75,96,68,116,135,88,57,15
경기,고양시,(중상자[명]),166,154,172,180,210,5,3,7,13,19,15,20,21,22,21,18,2,1,1,4,16,15,27,18,21,22,15,7,7,4,0,11,13,18,26,14,25,25,18,12,6,2,2,9,18,19,17,26,30,22,16,15,4,3,1,11,9,22,39,21,24,38,24,12,6
경기,광주시,사고[건],259,313,339,350,362,2,2,7,16,27,25,41,41,40,34,14,10,1,1,3,29,27,46,46,51,33,39,24,13,6,2,11,24,46,45,54,51,43,32,18,7,6,3,8,30,42,43,60,46,48,37,20,7,2,6,20,31,51,42,46,51,47,35,27,4
경기,광주시,사망[명],10,7,1,7,9,0,0,1,0,2,3,2,1,0,0,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,1,2,3,0,0,0,0,1,0,2,0
경기,광주시,부상[명],292,369,366,413,403,2,2,6,19,29,23,51,49,47,38,15,11,1,0,3,34,35,54,52,63,42,44,28,13,6,1,11,26,49,52,59,53,47,36,19,7,6,4,8,35,53,48,70,54,60,47,20,8,2,5,20,29,58,47,62,57,51,42,26,4
경기,광주시,(중상자[명]),75,88,90,86,93,0,1,1,5,8,4,7,16,13,12,3,5,0,0,0,7,9,14,12,17,8,7,11,3,3,0,6,6,10,13,15,11,11,8,5,2,0,1,0,8,12,12,11,10,13,11,7,1,1,1,6,5,14,10,21,6,12,8,9,0
경기,연천군,사고[건],51,61,51,60,66,0,1,0,5,7,8,8,10,5,6,0,1,1,0,2,5,9,9,6,8,12,6,3,0,0,0,0,2,6,10,6,10,8,2,7,0,0,0,1,5,8,11,12,7,8,6,2,0,0,0,1,7,8,9,12,8,9,9,2,1
경기,연천군,사망[명],3,5,5,5,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
경기,연천군,부상[명],55,66,66,67,84,0,1,0,5,10,8,7,13,5,5,0,1,0,0,1,4,13,9,7,9,12,8,3,0,0,0,0,2,8,12,10,18,7,2,7,0,0,0,1,5,7,12,15,9,9,6,3,0,0,0,1,8,11,8,20,10,11,11,3,1
경기,연천군,(중상자[명]),16,20,22,25,26,0,0,0,1,3,2,4,3,2,1,0,0,0,0,0,2,2,4,3,2,6,1,0,0,0,0,0,1,3,1,4,5,2,1,5,0,0,0,1,4,4,3,4,5,1,3,0,0,0,0,0,7,3,2,7,2,3,1,1,0
경기,포천시,사고[건],158,186,172,151,126,2,1,2,9,19,24,13,28,32,16,7,5,1,1,5,5,21,40,23,29,30,22,9,0,1,1,3,10,20,25,24,29,33,14,9,3,1,1,5,7,18,22,27,25,15,18,9,3,2,0,3,14,12,21,25,15,18,10,3,3
경기,포천시,사망[명],5,7,3,4,2,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
경기,포천시,부상[명],182,206,222,181,157,2,1,3,9,23,32,18,31,34,17,7,5,0,1,5,5,20,48,27,33,32,25,10,0,1,1,3,15,20,46,32,38,36,17,10,3,1,1,7,15,21,24,34,25,20,19,10,4,3,0,3,18,15,26,34,18,21,12,3,4
경기,포천시,(중상자[명]),67,67,61,62,52,1,0,2,2,10,8,6,9,16,5,5,3,0,0,1,1,8,17,6,9,9,14,2,0,0,1,0,8,8,8,7,12,7,6,3,1,0,0,3,2,9,9,5,10,6,12,4,2,0,0,2,11,3,13,12,1,6,3,1,0
경기,가평군,사고[건],75,89,80,94,80,1,0,0,3,15,14,12,13,6,6,5,0,0,0,0,5,8,20,17,13,14,9,3,0,0,0,1,2,10,16,14,15,9,9,4,0,1,0,0,6,4,25,11,16,17,11,3,0,1,0,0,10,11,11,13,13,13,6,2,0
경기,가평군,사망[명],3,4,2,8,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
경기,가평군,부상[명],91,105,98,105,98,1,0,0,5,16,18,17,14,8,5,7,0,0,0,0,6,12,24,19,19,13,9,3,0,0,0,1,2,12,18,19,17,13,10,6,0,0,0,0,5,5,26,10,17,27,12,3,0,1,0,0,10,18,11,20,15,16,5,2,0
경기,가평군,(중상자[명]),29,31,27,36,33,0,0,0,0,5,5,5,5,3,1,5,0,0,0,0,0,4,6,6,4,5,5,1,0,0,0,1,1,3,5,3,3,4,2,5,0,0,0,0,0,1,8,2,6,13,5,1,0,0,0,0,4,7,1,7,7,6,1,0,0
경기,양평군,사고[건],133,118,126,142,205,2,0,1,6,13,26,23,26,21,10,5,0,2,0,0,8,13,18,20,18,22,13,2,2,2,0,0,10,20,26,21,21,10,12,3,1,1,0,1,5,15,23,21,20,30,19,5,2,0,3,2,7,31,23,34,37,37,16,9,6
경기,양평군,사망[명],2,7,8,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,2,1,1,0,1
경기,양평군,부상[명],156,142,140,178,259,1,0,1,6,16,33,25,31,26,12,5,0,2,0,0,9,15,24,25,24,26,14,1,2,2,0,0,9,21,32,24,24,12,11,4,1,1,0,4,6,18,28,23,23,42,24,6,3,0,2,2,8,39,33,44,51,47,17,11,5
경기,양평군,(중상자[명]),51,45,53,50,64,1,0,1,1,3,6,6,16,10,6,1,0,1,0,0,3,4,10,7,10,6,3,0,1,1,0,0,5,12,9,3,9,5,4,4,1,1,0,1,4,9,4,9,4,10,6,2,0,0,0,2,2,13,10,11,10,7,5,2,2
경기,이천시,사고[건],143,180,175,189,238,1,2,2,10,17,33,14,18,16,18,10,2,1,2,3,15,23,37,25,27,18,20,7,2,2,1,7,14,18,30,29,27,19,18,6,4,3,1,7,12,26,28,34,29,22,16,7,4,4,1,7,27,18,38,31,40,33,22,12,5
경기,이천시,사망[명],8,5,5,12,6,0,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,4,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,1
경기,이천시,부상[명],160,216,195,213,281,1,1,3,12,17,35,14,23,22,17,13,2,1,2,3,18,26,49,34,29,21,24,8,1,1,1,7,17,20,32,34,34,21,18,6,4,3,1,6,10,24,33,44,41,24,15,8,4,5,1,6,29,23,41,48,44,39,28,12,5
경기,이천시,(중상자[명]),47,51,44,52,68,0,0,1,6,4,7,4,6,12,6,1,0,0,0,1,3,7,10,14,7,3,5,1,0,0,1,0,7,3,6,7,9,6,3,2,0,1,0,2,2,3,11,9,9,7,7,0,1,2,0,2,4,6,8,9,12,12,8,4,1
경기,용인시,사고[건],405,471,470,532,548,9,4,12,30,40,57,59,58,65,39,18,14,4,5,7,33,43,75,76,74,67,55,20,12,7,3,24,26,64,76,68,52,62,42,30,16,8,3,20,44,68,69,78,70,71,56,32,13,7,6,17,50,57,85,78,63,85,44,34,22
